Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,15.2,,,14.9,15.5,15935288,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,9.4,,,8.6,10.3,1935483,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,8.2,,,7.4,9.1,2567677,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,8,,,7.1,9,1352039,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,52.2,,,51.2,53.1,23551208,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,62.3,,,59.9,64.6,5184883,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,67.9,,,65.6,70.1,8271002,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,61.5,,,58.5,64.5,2673412,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,84.8,,,84.5,85.1,93754979,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,90.6,,,89.7,91.4,18426730,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,91.8,,,90.9,92.6,27891486,,,
2020,US,"United States, DC & Territories",Ever had depression among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,92,,,91,92.9,15125621,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",0 Days,Age-adjusted Prevalence,37.2,,,36.4,38,18372609,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",0 Days,Age-adjusted Prevalence,42.4,,,40.2,44.6,3651862,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,Hispanic,0 Days,Age-adjusted Prevalence,48,,,45.7,50.4,5814060,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",0 Days,Age-adjusted Prevalence,43.4,,,40.1,46.7,1907793,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",0 Days,Age-adjusted Prevalence,62.4,,,61.9,62.8,70277587,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",0 Days,Age-adjusted Prevalence,69.4,,,68.1,70.6,13833620,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,Hispanic,0 Days,Age-adjusted Prevalence,73.3,,,72,74.6,21441571,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",0 Days,Age-adjusted Prevalence,70.1,,,68.4,71.7,11017336,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",1-13 Days,Age-adjusted Prevalence,26.5,,,25.6,27.4,8752069,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",1-13 Days,Age-adjusted Prevalence,27.3,,,25,29.7,1940200,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,Hispanic,1-13 Days,Age-adjusted Prevalence,23.6,,,21.4,26.1,2636689,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1-13 Days,Age-adjusted Prevalence,25.4,,,22.7,28.3,1015749,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",1-13 Days,Age-adjusted Prevalence,28,,,27.6,28.5,28810370,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",1-13 Days,Age-adjusted Prevalence,21.8,,,20.6,22.9,4423982,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,Hispanic,1-13 Days,Age-adjusted Prevalence,18.9,,,17.8,20.1,6220389,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1-13 Days,Age-adjusted Prevalence,23.3,,,21.7,24.9,4122965,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",14+ Days,Age-adjusted Prevalence,36.3,,,35.4,37.3,10465901,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",14+ Days,Age-adjusted Prevalence,30.3,,,28.2,32.6,2026145,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,Hispanic,14+ Days,Age-adjusted Prevalence,28.3,,,26.1,30.6,3224368,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",14+ Days,Age-adjusted Prevalence,31.2,,,28.5,34.1,1196290,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",14+ Days,Age-adjusted Prevalence,9.6,,,9.3,9.9,9673081,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",14+ Days,Age-adjusted Prevalence,8.9,,,8.2,9.6,1818434,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,Hispanic,14+ Days,Age-adjusted Prevalence,7.8,,,7,8.6,2513172,,,
2020,US,"United States, DC & Territories",Mentally unhealthy days in the past 30 days among adults 18 years of age or older,Mental & Emotional Health,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",14+ Days,Age-adjusted Prevalence,6.7,,,5.9,7.5,1156880,,,
,,,,,,,,,,,,,,,,,Missing bars in the chart view indicate data are suppressed or not reported. Missing locations or footnoted cells in the table view indicate data are suppressed or not reported.,,GlobalNote
,,,,,,,,,,,,,,,,,Prevalence — The measured or estimated percentage of people – weighted to population characteristics – with an attribute or condition during a given year.,,MeasureDefinitions
,,,,,,,,,,,,,,,,,Age-Adjusted Prevalence — Prevalence (see above) standardized to the age distribution of the U.S. 2000 standard population.,,MeasureDefinitions
,,,,,,,,,,,,,,,,,"95% CI (95% confidence interval) — A range of values surrounding the prevalence that represents statistical reliability, shown as (Low Confidence Limit – High Confidence Limit).",,MeasureDefinitions
,,,,,,,,,,,,,,,,,Weighted number (Weighted no.) — The measured or estimated number of people – weighted to population characteristics – who had an attribute or condition during a given year.,,MeasureDefinitions
,,,,,,,,,,,,,,,,,Data Guide,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/data-guide/index.html,RelatedLinks
,,,,,,,,,,,,,,,,,Methods,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/methods.html,RelatedLinks
,,,,,,,,,,,,,,,,,Getting Started Guide,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/getting-started.html,RelatedLinks
,,,,,,,,,,,,,,,,,FAQs,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/faqs.html,RelatedLinks
,,,,,,,,,,,,,,,,,Additional Resources,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/additional-resources.html,RelatedLinks
,,,,,,,,,,,,,,,,,References,https://www.cdc.gov/Ncbddd/disabilityandhealth/dhds/references.html,RelatedLinks
,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention, National Center on Birth Defects and Developmental Disabilities, Division of Human Development and Disability. Disability and Health Data System (DHDS) Data [online]. [accessed Feb 6, 2023]",https://dhds.cdc.gov,SuggestedCitation
